customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Base_Revenue,FTP_Cost,Allocated_Cost,PD_Risk
15644962,745,France,Male,21,4,137910.45,1,1,1,177235.23,0,6589.04,1527.78,175,0.042
15612615,616,France,Female,37,6,0.0,2,1,0,86242.18,0,534.39,153.19,200,0.0936
15813439,587,France,Male,33,5,100116.82,1,1,0,34215.58,0,3734.21,1090.03,150,0.1052
15604544,850,Germany,Male,40,4,166082.15,2,0,1,44406.17,0,5562.41,1584.76,225,0.005
15761348,601,France,Female,38,0,0.0,2,1,0,165196.65,0,932.25,216.5,200,0.0996
15785078,730,Spain,Male,26,3,0.0,1,1,0,34542.41,0,158.43,35.43,150,0.048
15759874,532,France,Male,44,3,148595.55,1,1,0,74838.64,1,6304.93,1823.89,150,0.1272
15643658,850,Germany,Male,53,2,94078.97,2,1,0,36980.54,0,3716.74,911.7,200,0.005
15713267,779,Spain,Female,34,5,0.0,2,0,1,111676.63,0,573.36,155.25,225,0.0284
15737782,562,France,Male,29,9,0.0,1,1,1,25858.68,0,117.0,33.08,175,0.1152
15815490,670,Germany,Male,40,2,164948.98,3,0,0,177028.0,1,7348.45,1673.75,250,0.072
15679410,729,France,Female,62,4,140549.4,1,1,0,30990.16,1,6036.78,1279.25,150,0.0484
15756241,767,France,Female,44,2,152509.25,1,1,1,136915.15,0,6100.81,1601.36,175,0.0332
15688409,742,France,Female,28,2,191864.51,1,1,0,108457.99,1,7641.62,1979.33,150,0.0432
15742272,669,France,Female,44,8,96418.09,1,0,0,131609.48,1,4357.94,989.34,150,0.0724
15717898,542,Spain,Male,32,2,131945.94,1,0,1,159737.56,0,5208.3,1346.19,175,0.1232
15769582,586,France,Male,29,3,0.0,2,1,1,142238.54,0,681.14,190.06,225,0.1056
15635660,612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1,6320.06,1485.22,150,0.0952
15576723,740,France,Female,37,7,0.0,2,1,1,194270.91,0,932.54,209.11,225,0.044
15591577,584,France,Male,35,3,146311.58,1,1,1,105443.47,0,6206.55,1691.29,175,0.1064
15582325,524,France,Male,52,2,87894.26,1,1,0,173899.42,1,4376.54,1219.25,150,0.1304
15693947,614,France,Female,19,5,97445.49,2,1,0,122823.34,0,4216.07,1245.55,200,0.0944
15760446,598,France,Female,64,9,0.0,1,0,1,13181.37,1,70.46,15.13,175,0.1008
15611105,799,Spain,Male,35,7,0.0,2,0,1,140780.8,0,804.98,232.58,225,0.0204
15630920,724,France,Male,34,2,154485.74,2,0,0,78560.64,0,6267.03,1732.9,200,0.0504
15574910,601,France,Male,50,2,115625.07,1,1,0,185855.21,0,5823.77,1573.52,150,0.0996
15756472,804,France,Male,25,7,108396.67,1,1,0,128276.95,0,4857.99,1123.68,150,0.0184
15682890,745,Germany,Male,38,5,65095.41,2,1,1,140197.42,0,3425.59,692.72,225,0.042
15641994,667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1,4953.68,1242.16,150,0.0732
15733297,518,France,Female,38,10,84764.79,1,1,1,162253.9,0,4415.59,1009.3,175,0.1328
15767793,819,France,Female,38,10,0.0,2,1,0,30498.7,0,125.45,28.73,200,0.0124
15725698,520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0,5309.2,1554.08,175,0.132
15813532,625,France,Female,39,5,0.0,2,1,0,32615.21,0,183.18,39.44,200,0.09
15576760,673,Germany,Male,36,5,73088.06,2,0,0,196142.26,0,3817.72,1120.21,200,0.0708
15732102,656,Germany,Female,27,3,150905.03,2,1,0,16998.72,0,6730.64,1685.22,200,0.0776
15739046,850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0,5620.47,1595.25,175,0.005
15631927,574,Spain,Female,28,7,0.0,2,0,0,185660.3,0,790.4,180.49,200,0.1104
15672115,679,France,Male,60,6,0.0,2,1,1,77331.77,0,392.12,103.28,225,0.0684
15618765,530,Germany,Female,42,0,99948.45,1,0,1,97338.62,0,3696.92,945.15,175,0.128
15679148,508,France,Male,44,3,115451.05,2,0,0,67234.33,0,4835.43,1413.96,200,0.1368
15728474,558,Germany,Male,32,4,108235.91,1,1,1,143783.28,0,5698.0,1241.76,175,0.1168
15636999,414,France,Male,38,8,0.0,1,0,1,77661.12,1,314.15,69.26,175,0.1744
15754261,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0,3834.79,1130.87,200,0.0808
15629150,721,France,Female,37,1,0.0,2,1,0,70810.8,0,317.51,66.61,200,0.0516
15736274,751,France,Male,31,8,0.0,2,0,0,17550.49,0,87.2,22.97,200,0.0396
15627697,662,France,Male,34,2,0.0,2,0,1,21497.27,0,103.56,21.34,225,0.0752
15721585,628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0,5870.13,1219.22,225,0.0888
15639946,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1,7319.19,1900.9,250,0.1012
15792176,698,Spain,Female,40,0,92053.44,1,1,1,143681.83,0,4618.49,1178.35,175,0.0608
15699450,723,France,Male,48,7,0.0,2,1,1,150694.58,0,764.45,196.69,225,0.0508
15729954,586,France,Female,28,5,0.0,3,1,0,170487.4,1,885.96,219.16,250,0.1056
15600103,633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0,4282.25,1174.35,175,0.0868
15786200,564,France,Male,31,4,0.0,2,1,0,53520.03,0,290.54,86.94,200,0.1144
15797010,649,France,Female,31,2,0.0,2,1,0,15200.61,0,67.55,15.37,200,0.0804
15670172,622,France,Female,30,4,107879.04,1,0,1,196894.62,0,5742.35,1334.2,175,0.0912
15627352,459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1,4965.64,1153.54,150,0.1564
15622494,718,France,Male,27,2,0.0,2,0,0,26229.24,0,133.91,37.0,200,0.0528
15585835,655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0,4972.33,1167.51,200,0.078
15595071,696,France,Male,22,9,149777.0,1,1,1,198032.93,0,7260.71,1943.5,175,0.0616
15628203,637,France,Female,38,3,104339.56,1,0,0,119882.86,0,3407.19,833.36,150,0.0852
15667190,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0,4222.11,1101.04,175,0.088
15780212,592,France,Male,37,4,212692.97,1,0,0,176395.02,0,9283.26,2626.25,150,0.1032
15766869,634,Germany,Male,37,1,89696.84,2,1,1,193179.88,0,4530.72,1139.05,225,0.0864
15775741,608,France,Female,28,9,0.0,2,1,1,125062.02,0,669.49,165.71,225,0.0968
15628170,565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0,3413.41,773.81,150,0.114
15701318,763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0,5651.46,1421.85,175,0.0348
15710928,665,France,Female,55,8,136354.16,1,1,1,93769.89,0,5839.26,1321.08,175,0.074
15682547,649,France,Male,38,1,122214.0,1,0,1,88965.46,0,5369.42,1526.83,175,0.0804
15631170,695,France,Male,45,3,0.0,2,1,1,30793.61,0,155.74,37.2,225,0.062
15648702,775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0,5243.61,1116.42,225,0.03
15783444,788,France,Female,39,3,135139.33,1,0,1,113086.08,0,6591.61,1476.5,175,0.0248
15809178,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,5354.53,1357.15,150,0.1124
15806688,726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1,5672.96,1654.4,275,0.0496
15576824,564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1,5638.22,1297.11,275,0.1144
15675422,544,France,Female,32,9,110728.39,1,1,1,14559.62,0,3721.02,842.58,175,0.1224
15681550,614,France,Female,41,8,121558.46,1,1,1,598.8,0,4952.74,1191.91,175,0.0944
15812628,453,Germany,Female,38,8,120623.21,1,1,0,129697.99,0,5153.02,1529.29,150,0.1588
15597951,471,France,Female,58,4,114713.57,1,1,1,36315.03,0,4593.28,1306.89,175,0.1516
15807045,829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0,3768.94,810.2,150,0.0084
15581748,754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0,4325.56,1130.59,225,0.0384
15770420,749,Germany,Male,46,10,78136.36,2,1,1,73470.98,0,4135.92,1154.69,225,0.0404
15608230,667,France,Male,23,1,0.0,2,1,0,91573.19,0,399.97,110.71,200,0.0732
15730339,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,4727.46,1176.59,150,0.072
15712584,670,France,Female,33,7,0.0,2,1,1,88187.81,0,383.53,104.77,225,0.072
15592816,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1,5766.76,1489.89,150,0.0908
15641480,571,France,Male,32,5,131354.25,1,1,0,125256.53,0,5608.58,1234.7,150,0.1116
15708505,641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0,2707.11,556.6,225,0.0836
15791131,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,6202.3,1469.63,150,0.1196
15618225,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0,5002.14,1031.41,200,0.0436
15644724,472,France,Male,31,4,58662.92,2,0,1,73322.0,0,2649.33,634.52,225,0.1512
15662098,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,7127.03,2016.15,250,0.08
15723894,625,France,Male,45,7,137555.44,1,0,0,124607.7,0,6977.94,1984.73,150,0.09
15787699,650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0,5261.49,1070.23,175,0.08
15687738,535,France,Female,38,8,0.0,2,1,0,136620.64,0,727.34,150.53,200,0.126
15576126,649,France,Female,41,2,125785.23,1,1,1,70523.92,0,4936.33,1317.93,175,0.0804
15658889,689,France,Male,22,4,136444.25,1,1,0,51980.25,1,4702.0,1175.5,150,0.0644
15667046,694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0,5981.94,1285.73,150,0.0624
15669957,655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0,6732.88,1888.93,175,0.078
15655794,620,France,Male,36,8,0.0,2,1,1,145937.99,0,806.02,178.65,225,0.092
15599829,577,France,Female,35,10,0.0,2,1,1,25161.61,0,119.9,24.92,225,0.1092
15753332,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,5904.24,1623.38,150,0.1796
15671124,599,France,Male,25,6,120383.41,1,1,1,24903.09,0,5310.22,1384.97,175,0.1004
15767474,481,France,Female,57,9,0.0,3,1,1,169719.35,1,881.82,211.15,275,0.1476
15720671,704,France,Male,42,8,129735.3,2,1,1,179565.57,0,5847.62,1574.6,225,0.0584
15626787,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,6687.83,1947.08,150,0.0608
15774491,480,France,Female,28,6,0.0,2,0,0,48131.92,0,243.4,49.51,200,0.148
15579647,682,France,Male,42,0,0.0,1,1,1,160828.98,0,890.91,234.1,175,0.0672
15625522,700,Spain,Male,31,7,0.0,2,0,1,145151.96,0,638.84,141.71,225,0.06
15765806,492,France,Male,29,1,144591.96,1,1,1,196293.76,0,7197.28,1780.71,175,0.1432
15566708,444,France,Female,45,4,0.0,2,1,0,161653.5,1,835.06,202.42,200,0.1624
15668347,624,France,Male,36,6,0.0,2,0,0,84635.64,0,454.92,108.72,200,0.0904
15575214,709,France,Male,37,7,0.0,1,1,0,159486.76,0,866.97,189.9,150,0.0564
15591123,557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0,3909.03,1095.56,175,0.1172
15573280,646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,4988.65,1187.06,225,0.0816
15589018,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0,4886.86,1410.93,225,0.0524
15654495,706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0,6020.48,1417.62,175,0.0576
15597265,660,France,Male,38,7,0.0,2,0,1,146585.53,0,693.2,196.85,225,0.076
15733876,667,France,Male,36,9,0.0,2,1,1,40062.29,0,186.41,47.43,225,0.0732
15677217,705,France,Male,30,1,0.0,1,1,1,181300.32,0,741.4,176.87,175,0.058
15747265,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0,8546.57,2311.02,175,0.1008
15713379,669,France,Male,26,4,0.0,2,1,1,197594.34,0,1069.55,298.05,225,0.0724
15730433,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,6201.85,1539.73,150,0.108
15693347,676,France,Female,32,5,0.0,2,1,1,75465.41,0,413.84,100.37,225,0.0696
15715465,714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0,4230.41,1090.35,150,0.0544
15680736,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0,4911.83,1269.79,225,0.1012
15610765,559,France,Male,29,1,0.0,2,0,0,155639.76,0,765.45,185.66,200,0.1164
15650034,564,France,Female,28,1,0.0,1,1,1,162428.05,0,777.42,214.39,175,0.1144
15782468,850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1,5627.86,1350.53,225,0.005
15685109,689,France,Male,39,7,0.0,2,0,0,14917.09,0,78.73,19.31,200,0.0644
15776233,758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1,5651.92,1472.51,150,0.0368
15761141,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0,680.17,203.16,225,0.0984
15781702,733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0,4879.53,1103.11,225,0.0468
15790235,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,5475.22,1222.04,225,0.0288
15641416,732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1,4279.4,931.58,225,0.0472
15775234,646,France,Male,24,8,0.0,2,0,0,92612.88,0,486.27,130.78,200,0.0816
15659475,597,France,Female,33,6,135703.59,2,0,0,74850.84,0,6420.92,1572.54,200,0.1012
15642202,821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0,5083.56,1214.26,225,0.0116
15771417,640,France,Male,43,7,132412.38,1,0,0,69584.3,1,5697.74,1255.83,150,0.084
15585100,511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,5976.58,1727.91,150,0.1356
15700487,805,France,Male,46,6,118022.06,3,1,0,162643.15,1,5502.86,1344.44,250,0.018
15726589,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0,3648.43,951.4,150,0.124
15747503,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,7379.1,1558.86,150,0.058
15595883,540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0,5937.11,1251.53,175,0.124
15663826,532,Spain,Female,66,3,0.0,1,1,1,115227.02,0,569.88,117.81,175,0.1272
15742820,535,France,Female,45,2,0.0,2,0,1,170621.55,0,786.07,186.09,225,0.126
15624793,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,7478.17,1849.27,150,0.0892
15597930,646,France,Male,52,8,59669.43,1,0,0,172495.81,1,3606.79,809.57,150,0.0816
15665110,515,France,Female,25,7,79543.59,1,0,1,38772.82,0,3603.67,846.75,175,0.134
15770719,697,France,Female,39,6,151553.19,1,1,1,44946.29,0,6639.13,1331.98,175,0.0612
15731327,652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,7200.82,1692.98,225,0.0792
15576044,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,7127.46,1510.43,150,0.1084
15775662,760,France,Male,43,8,121911.59,1,1,0,193312.33,0,5466.99,1163.59,150,0.036
15646817,769,France,Male,51,9,156773.78,2,1,0,40257.79,0,6304.21,1263.68,200,0.0324
15596060,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,5866.61,1581.86,175,0.1408
15723299,774,France,Male,53,4,113709.28,1,1,1,153887.93,1,5782.74,1695.09,175,0.0304
15636982,705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,3349.79,878.16,175,0.058
15751175,648,France,Female,44,2,0.0,2,1,1,58652.23,0,268.17,56.21,225,0.0808
15618936,688,France,Female,51,5,0.0,1,1,0,91624.11,1,463.1,138.45,150,0.0648
15787529,592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,386.88,115.12,150,0.1032
15780128,705,France,Male,33,3,144427.96,2,1,0,113845.19,0,5130.66,1266.37,200,0.058
15615991,654,France,Male,42,7,99263.09,1,1,1,67607.9,0,4428.48,933.47,175,0.0784
15757001,624,France,Female,32,2,79368.87,2,1,1,145471.94,0,3365.17,915.58,225,0.0904
15595388,594,France,Female,30,10,0.0,2,1,1,124071.71,0,581.01,172.06,225,0.1024
15699550,695,Spain,Female,34,9,0.0,2,1,1,67502.12,0,325.21,90.37,225,0.062
15581620,597,France,Male,28,2,0.0,3,1,1,78707.97,0,376.99,98.93,275,0.1012
15600934,758,France,Female,52,7,125095.94,1,1,0,171189.83,1,5546.99,1448.23,150,0.0368
15738672,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,7251.56,2159.46,200,0.0452
15721307,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,4096.75,849.31,200,0.0624
15619280,683,France,Male,25,4,0.0,2,1,0,152698.24,0,651.83,140.11,200,0.0668
15768244,538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,222.03,62.85,225,0.1248
15806837,669,France,Male,37,4,0.0,1,1,0,132540.33,0,712.59,152.86,150,0.0724
15643496,730,France,Female,34,5,74197.38,2,1,0,96875.52,0,3743.36,892.15,200,0.048
15813916,622,France,Female,31,1,89688.94,1,1,1,152305.47,0,3679.01,839.37,175,0.0912
15626385,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,4503.94,1010.43,225,0.0544
15603582,569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,715.28,144.9,150,0.1124
15764351,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,4537.38,1164.41,175,0.0728
15667938,628,France,Male,32,9,149136.31,2,1,1,16402.11,0,6053.01,1453.47,225,0.0888
15576360,600,France,Male,40,1,141136.79,1,1,1,67803.83,0,5914.91,1509.24,175,0.1
15628813,693,France,Female,43,4,152341.55,1,1,0,9241.78,0,7270.93,1675.59,150,0.0628
15584190,704,France,Male,36,7,120026.98,2,0,1,100601.73,0,6324.86,1860.43,225,0.0584
15716449,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,4818.34,1248.6,150,0.1292
15759913,553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0,5261.07,1557.91,225,0.1188
15701555,575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,3203.48,752.82,225,0.11
15758482,626,France,Female,32,0,0.0,2,0,0,187172.54,0,1027.64,205.76,200,0.0896
15758171,582,France,Male,20,4,0.0,1,1,1,55763.66,0,305.88,85.07,175,0.1072
15680346,683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,341.48,96.55,150,0.0668
15649124,850,France,Male,30,9,121535.18,1,0,0,40313.47,0,5312.71,1093.73,150,0.005
15812917,653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0,4734.38,1242.95,225,0.0788
15768455,679,France,Male,60,8,0.0,2,1,1,51380.9,0,271.15,72.15,225,0.0684
15703059,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,5586.89,1198.8,175,0.1204
15646196,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,7898.23,2016.04,200,0.005
15585451,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0,4398.1,986.58,175,0.1168
15714057,528,Spain,Male,40,4,0.0,2,1,0,25399.7,0,124.87,25.18,200,0.1288
15748473,801,France,Male,38,5,0.0,2,1,0,66256.27,0,367.59,105.38,200,0.0196
15785782,513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,606.83,151.2,175,0.1348
15693233,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,5134.43,1428.24,225,0.0736
15757521,606,France,Male,35,2,132164.26,1,0,1,164815.59,0,5704.54,1553.29,175,0.0976
15812513,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,4301.82,1287.84,150,0.1004
15674950,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,6064.43,1478.48,200,0.1224
15678572,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,4169.03,1012.05,200,0.1284
15713608,850,France,Female,41,5,0.0,2,1,1,34827.43,0,187.83,42.86,225,0.005
15579262,497,France,Male,41,9,0.0,1,0,0,22074.48,0,121.14,31.8,150,0.1412
15610426,764,France,Female,39,5,81042.42,1,0,1,109805.17,0,3731.92,927.8,175,0.0344
15776454,603,France,Female,48,5,0.0,1,1,0,100478.6,1,574.28,156.71,150,0.0988
15771483,609,France,Male,40,6,0.0,2,1,1,97416.34,0,553.74,130.49,225,0.0964
15648489,487,France,Male,53,4,199689.49,1,1,1,24207.86,1,8305.98,1769.88,175,0.1452
15646609,748,France,Male,33,1,142645.43,1,0,0,69132.66,0,5554.11,1589.83,150,0.0408
15693203,710,Spain,Female,75,5,0.0,2,1,1,9376.89,0,54.27,15.35,225,0.056
15813067,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,4595.78,1080.47,150,0.1672
15769829,534,Spain,Male,51,3,0.0,2,0,1,20856.31,0,105.6,28.41,225,0.1264
15662434,607,France,Male,25,3,0.0,2,0,0,187048.72,0,903.48,225.18,200,0.0972
15773503,551,Spain,Male,32,4,0.0,2,1,0,53420.53,0,243.34,67.19,200,0.1196
15705890,674,France,Male,45,7,142072.02,1,1,0,37013.29,0,5006.16,1196.54,150,0.0704
15711398,525,France,Female,25,6,0.0,2,1,0,89566.64,0,476.18,120.74,200,0.13
15752375,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,6204.76,1276.83,150,0.082
15659175,755,France,Female,43,9,0.0,2,1,0,18066.69,0,117.97,25.66,200,0.038
15597033,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0,5588.32,1554.54,175,0.0568
15590228,715,France,Male,21,6,76467.16,1,1,1,173511.72,0,3432.57,817.49,175,0.054
15631848,727,France,Female,26,9,121508.28,1,1,1,146785.44,0,5879.64,1196.57,175,0.0492
15654211,559,Spain,Female,27,1,0.0,1,0,1,1050.33,0,50.0,10.84,175,0.1164
15707968,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,3398.19,819.51,200,0.122
15594084,524,France,Male,22,9,0.0,2,1,0,74405.34,0,393.32,106.9,200,0.1304
15651093,707,France,Female,55,1,0.0,2,0,1,54409.48,0,221.89,52.44,225,0.0572
15798824,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,3472.85,953.36,200,0.0716
15671591,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,4322.35,1235.35,300,0.1644
15707189,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0,3925.01,918.9,175,0.0732
15733581,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,4233.8,1185.62,150,0.0076
15641640,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,5961.79,1268.0,150,0.122
15585284,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,5363.28,1295.38,175,0.0984
15617866,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0,5042.81,1057.76,225,0.0772
15667751,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,6029.21,1237.51,150,0.1452
15669411,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,5125.29,1058.13,150,0.04
15789425,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,4988.41,1049.94,200,0.0624
15570943,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,6478.81,1837.21,175,0.0556
15685829,551,France,Male,37,3,0.0,2,1,1,50578.4,0,271.92,69.17,225,0.1196
15721917,559,France,Female,38,8,95139.41,1,1,1,86575.46,0,4721.98,1391.75,175,0.1164
15776047,620,France,Female,29,3,0.0,2,0,1,153392.28,0,766.81,194.62,225,0.092
15716024,660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,595.07,156.43,200,0.076
15675328,449,France,Female,37,6,0.0,2,1,0,82176.48,0,431.9,94.35,200,0.1604
15604314,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,4271.5,1085.21,150,0.0588
15658339,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,6303.62,1503.6,225,0.022
15630402,594,France,Female,31,9,0.0,1,0,1,5719.11,0,50.0,14.66,175,0.1024
15689616,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,6266.15,1838.44,150,0.1056
15774224,613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,6373.6,1401.24,200,0.0948
15701291,601,France,Male,44,3,0.0,2,1,0,30607.11,0,151.6,39.72,200,0.0996
15719606,657,France,Male,50,9,0.0,2,0,0,37171.46,0,173.53,45.78,200,0.0772
15644119,531,France,Male,31,3,0.0,1,1,1,42589.33,0,198.84,50.95,175,0.1276
15646859,621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,4068.29,864.24,175,0.0916
15606836,782,France,Female,33,2,94493.03,1,0,1,101866.39,0,4708.88,1249.74,175,0.0272
15664150,528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,7110.45,1990.28,200,0.1288
15624510,696,France,Male,52,6,139781.06,1,1,0,27445.4,1,5234.22,1227.54,150,0.0616
15810944,586,France,Female,35,7,0.0,2,1,0,70760.69,0,382.41,96.16,200,0.1056
15668575,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,6104.49,1291.91,275,0.0896
15603246,498,France,Male,73,2,170241.7,2,1,1,165407.96,0,6562.6,1923.29,225,0.1408
15804002,691,France,Female,33,1,128306.83,1,1,1,113580.79,0,6282.29,1325.27,175,0.0636
15728773,568,France,Female,47,7,0.0,2,1,1,45978.39,0,217.54,48.04,225,0.1128
15598044,715,France,Female,35,3,0.0,1,1,1,152012.36,0,728.98,167.55,175,0.054
15694829,680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,7435.4,2101.09,175,0.068
15600575,802,Spain,Male,41,6,0.0,2,1,0,47322.05,0,263.65,71.2,200,0.0192
15727311,539,France,Female,22,0,100885.93,2,1,1,38772.65,0,4237.77,850.53,225,0.1244
15570769,494,France,Male,69,9,93320.8,1,1,1,24489.44,0,3392.99,740.88,175,0.1424
15606274,594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0,2740.76,753.75,225,0.1024
15746139,596,France,Male,33,2,139451.67,1,0,0,63142.12,0,5607.94,1348.06,150,0.1016
15704987,649,France,Female,52,8,49113.75,1,1,0,41858.43,0,2584.25,523.62,150,0.0804
15628972,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,5592.84,1657.67,275,0.0604
15697686,787,France,Female,40,6,0.0,2,1,1,84151.98,0,326.72,70.29,225,0.0252
15733883,604,France,Male,28,7,0.0,2,0,0,58595.64,0,303.45,76.18,200,0.0984
15617482,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,6502.47,1461.96,150,0.1444
15704583,651,France,Male,56,2,0.0,1,1,0,114522.68,1,662.85,181.45,150,0.0796
15621083,698,France,Male,57,6,136325.48,2,1,1,72549.27,1,6880.61,1910.56,225,0.0608
15649487,578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,4857.93,1164.55,200,0.1088
15736760,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,833.99,221.71,150,0.1248
15714658,696,France,Female,33,4,0.0,2,1,1,73371.65,0,340.37,99.02,225,0.0616
15599081,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0,4563.13,1284.43,175,0.1372
15705113,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0,2948.77,712.1,150,0.066
15631159,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,3370.5,822.9,225,0.058
15792818,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,6074.59,1753.66,150,0.1404
15633531,717,France,Female,76,9,138489.66,1,1,1,68400.14,0,6410.08,1304.05,175,0.0532
15744529,510,France,Male,63,8,0.0,2,1,1,115291.86,0,622.62,125.94,225,0.136
15669656,632,France,Male,32,6,111589.33,1,1,1,170382.99,0,5462.63,1204.94,175,0.0872
